point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Astrocytes2
1,72,5754,0,0,0.061522,0.31978,95.589,100.98,0.53458,0.18213,0,0.82517,0.26642,0.020507,0,0.22819,0,0.061696,2.2638,0.010775,0.056309,0.093848,0,0.25721,0,0.0071255,0.019812,0.5822,0.012687,0.0017379,0.020334,0.055613,0.0029545,0.44595,0,0.050052,0.00034758,0,0,0.043969,0.31908,0.0076469,0.14964,0.61714,2.3078
1,73,919,0,0,0.042437,0.20892,89.719,94.491,0.20457,0,0,1.4113,0.321,0.070729,0,0.32209,0,0.1197,1.7595,0,0.025027,0,0,0.19804,0,0,0.013058,0.82046,0,0,0.071817,0.077258,0,0.7617,0,0.063112,0,0,0,0.19804,0.15125,0,0.14037,0.53536,1.9576
1,74,6086,0,0,0.050444,0.2026,91.77,94.38,1.4463,0.19438,0.12619,1.2351,0.31268,0.034505,0,0.29362,0.0050937,0.082977,2.2338,0.02629,0.010845,0.094151,0.018074,0.1975,0.014952,0.0057509,0.022018,0.67647,0.063424,0.0034505,0.013145,0.054058,0.005258,0.5276,0.0093658,0.05603,0.007887,0.0057509,0.010187,0.12274,0.20605,0.011995,0.083635,0.40536,2.3566
1,75,1338,0,0,0.036622,0.16592,87.712,100.17,0.29372,0,0,1.2818,0.32287,0.023169,0,0.30717,0,0.086697,2.1166,0.03438,0.0142,0,0,0.17713,0,0,0.019432,0.83558,0,0,0.024664,0.06278,0.0074738,0.70553,0.00074738,0.059043,0,0,0,0.027653,0.25411,0,0.088939,0.43498,2.1442
1,76,687,0,0,0.061135,0.25182,155.88,98.997,0.052402,0,0,1.2955,0.24309,0,0,0.21543,0,0.093159,1.9491,0,0,0,0,0.19214,0,0,0.018923,0.71179,0,0,0,0.030568,0.0029112,0.61426,0,0.05968,0,0,0,0,0,0,0.34352,0.9738,1.9491
1,77,5810,0,0,0.039243,0.25766,101.51,101.19,0.19966,0,0,0.68107,0.24596,0,0,0.26592,0,0.054045,2.5639,0,0.0092943,0.0036145,0,0.20637,0,0.0018933,0.017384,0.45645,0,0,0.0022375,0.041824,0,0.4463,0,0.050775,0,0,0,0.013425,0.13597,0,0.2833,0.94148,2.5773
1,78,1728,0,0,0.064815,0.364,166.68,114.12,0.78241,0,0,1.5046,0.29051,0,0,0.25579,0,0.076389,2.5388,0.050347,0.017361,0,0,0.18924,0,0,0.019097,0.6713,0,0,0.0086806,0.050347,0.027778,0.61343,0,0.064815,0,0,0,0.037037,0.29688,0,0.40336,1.0619,2.5758
1,79,727,0,0,0.055021,0.36314,164.49,108.3,0.56809,0,0,1.6644,0.27785,0,0,0.24759,0,0.097662,2.1293,0.049519,0,0,0.013755,0.20495,0,0,0.016506,0.73728,0,0,0.042641,0.05227,0.0068776,0.69326,0,0.072902,0,0,0,0,0.18157,0,0.36726,1.1197,2.1293
1,80,883,0,0,0.044168,0.32163,106.33,106.79,0.43941,0,0,1.3114,0.29332,0,0,0.28539,0.016988,0.091733,1.9332,0.062288,0.048698,0,0,0.2299,0,0,0.019253,0.78369,0,0,0.026048,0.061155,0.002265,0.65232,0,0.052095,0,0,0,0.10872,0.29445,0,0.22763,0.86297,2.0419
1,81,984,0,0,0.043699,0.35061,103.9,100.31,0.24289,0,0,0.94106,0.29675,0.012195,0,0.21138,0,0.10976,2.2297,0,0,0.11484,0,0.42276,0,0.0071138,0.029472,0.60976,0.08435,0.0060976,0.0081301,0.052846,0.0010163,0.53557,0,0.067073,0.28455,0,0,0.046748,0.22866,0,0.23069,0.77846,2.2764
1,82,764,0,0,0.053665,0.47251,156.3,112.02,0.66623,0,0,1.7212,0.3822,0,0,0.30497,0,0.12173,1.9476,0,0,0,0,0.23691,0,0,0.024869,0.84031,0,0,0.0013089,0.078534,0.030105,0.84817,0,0.069372,0,0,0,0.018325,0.030105,0,0.31021,0.92932,1.966
1,83,3547,0,0,0.075839,0.3713,160.53,110.31,1.3059,0.23795,0,1.1083,0.25853,0.021708,0,0.21314,0,0.058923,2.2399,0,0.0050747,0.074429,0,0.25571,0,0.029884,0.052157,0.52918,0.13617,0.0062024,0.0095856,0.04539,0.0064844,0.50155,0,0.065689,0.059487,0,0,0,0.16944,0,0.32845,0.96814,2.2399
1,84,727,0,0,0.046768,0.42091,143.06,105.92,0.86107,0,0,1.5433,0.30812,0.011004,0,0.30536,0,0.12792,1.9972,0,0,0,0,0.24209,0,0,0.017882,0.88996,0,0,0.24347,0.063274,0.0013755,0.87483,0,0.060523,0,0,0,0.064649,0.12655,0,0.23246,0.86933,2.0619
1,85,650,0,0,0.035385,0.16462,87.26,98.1,0.61538,0,0,1.6631,0.36462,0.021538,0,0.36615,0.033846,0.13077,2.0708,0,0.0030769,0,0,0.22308,0,0,0.021538,1.1031,0,0,0.012308,0.095385,0.029231,0.88462,0,0.052308,0,0,0,0,0.20462,0,0.06,0.36615,2.0708
1,86,537,0,0,0.081937,0.34637,164.96,110.16,0.93296,0.27933,0,1.203,0.27933,0.046555,0,0.19926,0,0.089385,1.9609,0.22905,0,0,0,0.12104,0,0,0.035382,0.54749,0,0,0.014898,0.039106,0.009311,0.58101,0,0.048417,0,0,0,0.0055866,0.26071,0,0.34637,1.0931,1.9665
1,87,731,0,0,0.082079,0.32285,146.69,98.272,1.2804,0.20109,0,1.5007,0.27223,0,0,0.2394,0,0.064295,2.0766,0,0,0.24897,0,0.48016,0,0.16005,0.12585,0.57045,0.53488,0.025992,0.002736,0.02736,0.010944,0.4487,0,0.064295,0.090287,0,0.017784,0,0,0,0.30643,0.75239,2.0766
1,88,883,0,0,0.047565,0.20838,86.392,93.077,0.3692,0.1393,0,1.47,0.40204,0.12797,0,0.33749,0,0.10419,2.2039,0.1325,0.11325,0.039638,0,0.20951,0,0,0.019253,0.94677,0,0,0.02718,0.08154,0.015855,0.84258,0.0033975,0.061155,0,0,0,0.091733,0.11212,0.012458,0.053228,0.38279,2.2956
1,89,523,0,0,0.14723,0.25048,100.19,108.91,0.43403,0,0,1.6405,0.3327,0,0,0.27342,0,0.10899,2.0975,0,0,0,0,0.17591,0,0,0.017208,0.81836,0,0,0,0.063098,0,0.6673,0,0.061185,0,0,0,0.026769,0.19885,0,0.25621,0.62906,2.1243
1,90,4401,0,0,0.070666,0.22722,141.33,88.761,0.14292,0.029312,0,0.77732,0.22495,0,0,0.18405,0,0.033174,2.4794,0.0088616,0.006135,0.054079,0,0.15019,0,0.037037,0.015678,0.41059,0.053851,0.013633,0.0070439,0.039082,0.006135,0.37855,0,0.055669,0.00090888,0,0,0.010907,0.077937,0,0.24699,0.74551,2.4903
1,91,621,0,0,0.041868,0.35105,100.29,106.5,1.57,0,0,1.1852,0.28986,0,0,0.27214,0,0.10467,2.0998,0,0,0.035427,0,0.20934,0,0,0.020934,0.85024,0,0,0.040258,0.062802,0,0.6876,0,0.05314,0,0,0,0,0.020934,0,0.19646,0.85507,2.0998
1,92,1319,0,0,0.056103,0.26839,159.17,103.18,0.22365,0,0,1.2191,0.26611,0,0,0.17817,0,0.074299,2.2418,0,0,0,0,0.14556,0,0,0.016679,0.65656,0,0,0.018196,0.050796,0.010614,0.59439,0.00075815,0.056103,0,0,0,0.029568,0.091736,0,0.36543,0.94693,2.2714
1,93,1381,0,0,0.044895,0.19913,88.284,106.16,0.62563,0,0,1.5358,0.29544,0.025344,0,0.28892,0,0.10065,1.882,0.0050688,0.027516,0,0,0.18682,0,0,0.020999,0.86966,0,0,0.099203,0.071687,0.0028965,0.75163,0.020999,0.060825,0,0,0,0,0.15496,0,0.066618,0.3903,1.882
1,94,582,0,0,0.044674,0.44674,144.63,109.03,0.6323,0,0,1.5086,0.31959,0,0,0.28179,0,0.10309,1.9742,0,0,0,0,0.20962,0,0,0.015464,0.92784,0,0,0.092784,0.065292,0.042955,0.74399,0,0.097938,0,0,0,0,0.2354,0,0.30241,0.84364,1.9742
1,95,1453,0,0,0.043359,0.17894,85.719,96.07,0.24983,0,0,1.6717,0.3159,0.014453,0,0.3159,0.0034412,0.11906,2.086,0.14591,0.018582,0,0,0.21129,0,0,0.017894,1.0606,0,0,0.07777,0.086029,0.008947,0.88575,0.0082588,0.074329,0,0,0,0.044735,0.25189,0,0.076394,0.40881,2.1308
1,96,614,0,0,0.078176,0.31759,160.87,102.73,0.1873,0,0,1.4951,0.31433,0,0,0.25733,0,0.10586,2.1906,0,0,0,0,0.16124,0,0,0.0081433,0.71498,0,0,0.016287,0.04886,0,0.72476,0,0.070033,0,0,0,0,0,0,0.34528,1.0049,2.1906
1,97,889,0,0,0.051744,0.15973,84.834,99.217,0.37795,0,0,1.2081,0.30371,0.044994,0,0.26209,0,0.060742,2.5804,0.20472,0.049494,0,0,0.15523,0,0,0.016873,0.56918,0,0,0.086614,0.042745,0,0.47244,0,0.048369,0,0,0,0.034871,0.57368,0.025872,0.068616,0.39145,2.6153
1,98,1450,0,0,0.043448,0.30552,100.25,92.912,0.2131,0,0,1.1697,0.32276,0,0,0.24897,0,0.089655,1.8538,0,0,0,0,0.21517,0,0,0.017241,0.77586,0,0,0,0.062759,0.0013793,0.68828,0,0.063448,0,0,0,0.083448,0.095862,0,0.23241,0.78,1.9372
1,99,1430,0,0,0.054545,0.33147,99.501,105.58,5.0441,0.56434,0,1.007,0.31119,0.034266,0,0.25664,0.0034965,0.058042,1.9559,0.10769,0.0027972,0,0,0.13147,0,0.0006993,0.018881,0.5028,0,0,0.03986,0.042657,0,0.3,0,0.053846,0,0,0,0.0041958,1.0517,0.014685,0.18811,0.71119,1.9601
1,100,517,0,0,0.12186,0.25532,101.83,103.3,0.27853,0,0,1.4739,0.33849,0.021277,0.14313,0.22437,0,0.073501,2.0387,0.085106,0,0,0,0.20696,0,0,0.044487,0.59961,0,0,0.019342,0.054159,0,0.53772,0,0.088975,0,0,0,0.16054,0.32882,0.034816,0.19149,0.55513,2.1992
1,101,586,0,0,0.030717,0.26792,103.82,89.512,0.046075,0,0,0.89932,0.29352,0,0,0.24573,0,0.09215,1.5546,0,0,0,0,0.22355,0,0,0.010239,0.70819,0,0,0,0.039249,0,0.56485,0,0.047782,0,0,0,0.29522,0.0017065,0,0.20307,0.80375,1.8498
1,102,717,0,0,0.058577,0.17434,87.462,101.07,0.22176,0,0,1.8075,0.3152,0.0097629,0,0.37936,0,0.106,1.9679,0,0.04463,0,0,0.23013,0,0,0.019526,0.98884,0,0,0.020921,0.080893,0.012552,0.79916,0,0.06834,0,0,0,0.016736,0.16597,0,0.09205,0.45188,1.9847
1,103,2125,0,0,0.055059,0.28518,158.38,101.39,0.20847,0,0,1.496,0.24941,0,0,0.21459,0,0.072,2.1275,0,0.0094118,0.00094118,0,0.12894,0,0,0.017412,0.63012,0,0,0.010824,0.045176,0,0.57365,0,0.056471,0,0,0,0.021647,0,0,0.29271,0.89082,2.1492
1,104,49258,0,0,0.038288,0.11785,76.39,86.59,0.34126,0.10532,0.0010354,2.0433,0.35208,0.14727,0,0.33002,0.0092777,0.12063,3.4578,0.11091,0.054732,0.011511,0,0.17762,0.00030452,0.0024768,0.021113,0.87655,0.00022331,0.006334,0.03305,0.067136,0.023346,0.72679,0.0074709,0.063787,0,0,6.0904e-05,0.033132,0.47225,0.027529,0.053108,0.27738,3.4909
1,105,2685,0,0,0.057728,0.17505,92.867,90.65,0.081192,0,0,1.3985,0.25475,0.0074488,0,0.22756,0,0.088268,2.0838,0.0040968,0.010801,0,0,0.15531,0,0,0.014153,0.72886,0,0,0.0052142,0.043948,0.00037244,0.61639,0,0.053259,0,0,0,0.024209,0.11695,0,0.23501,0.67635,2.108
1,106,1312,0,0,0.048018,0.19893,86.748,104.11,0.46646,0,0,1.766,0.32927,0.046494,0,0.31326,0,0.1189,1.9992,0.012957,0,0,0,0.20579,0,0,0.021341,0.98018,0,0,0.11433,0.064024,0.0015244,0.78506,0.0030488,0.05564,0,0,0,0.078506,0.2378,0,0.064024,0.40168,2.0777
1,107,2256,0,0,0.054965,0.18706,89.055,102.05,0.52748,0.0039894,0,1.5931,0.34441,0.0022163,0,0.30762,0,0.10328,2.0887,0.015957,0.010638,0.015514,0,0.20567,0.0035461,0,0.023936,0.98892,0,0,0.02305,0.068706,0.016401,0.73759,0.010195,0.058067,0,0,0,0.015957,0.44858,0,0.21676,0.56826,2.1046
1,108,1272,0,0,0.046384,0.17846,85.947,95.028,0.36792,0.075472,0,1.6596,0.30739,0.022013,0,0.29874,0,0.10613,1.9175,0,0.0062893,0.012579,0,0.20519,0,0,0.018868,0.81368,0,0,0.052673,0.064465,0.0039308,0.59198,0,0.044025,0,0,0,0.051887,0.11871,0,0.12657,0.51022,1.9693
1,109,2014,0,0,0.05859,0.17229,84.167,102.71,0.56008,0,0,1.2642,0.37537,0.10576,0,0.28153,0.0069513,0.1147,2.3883,0.0099305,0.050645,0.021847,0,0.18123,0,0,0.020357,0.83714,0,0,0.031281,0.057597,0.013406,0.74131,0,0.062562,0,0,0,0.18272,0.89623,0.0069513,0.027309,0.24926,2.571
1,110,640,0,0,0.076563,0.33125,165.75,110.41,0.4625,0,0,2.0531,0.25938,0,0,0.23906,0,0.125,1.7234,0,0,0,0,0.18438,0,0,0.017188,0.82813,0,0,0.0078125,0.05625,0,0.72656,0,0.060937,0,0,0,0,0,0,0.34219,1.0359,1.7234
1,111,1035,0,0,0.0657,0.33623,163.23,111.96,0.52271,0,0.0019324,1.7362,0.2715,0,0,0.26473,0,0.07343,1.8473,0,0,0.022222,0,0.20193,0,0,0.014493,0.66087,0,0,0.0057971,0.056039,0.023188,0.6087,0.014493,0.055072,0,0,0,0,0,0,0.37391,1.0135,1.8473
1,112,726,0,0,0.070248,0.28237,99.047,103.21,0.53857,0,0,1.0482,0.30165,0,0,0.24793,0,0.07989,1.9807,0,0,0,0,0.16391,0,0,0.016529,0.60882,0,0,0,0.046832,0.016529,0.61157,0,0.035813,0,0,0,0,0.1584,0,0.30854,1.0813,1.9807
1,113,34775,0,0,0.056765,0.39986,147.92,106.26,2.0069,0.091761,0.0061251,2.2273,0.38505,0.14988,0,0.31393,0.027232,0.10913,3.2788,0.34407,0.080661,0.061941,0,0.26367,0.004716,0.012221,0.024817,0.81815,0.030539,0.0065852,0.097599,0.065737,0.046614,0.72923,0.023925,0.087534,0.0051761,0.0017541,0.00086269,0.027347,0.55011,0.033271,0.2819,0.88173,3.3061
1,114,1954,0,0,0.064995,0.25435,130.84,92.042,0.16837,0,0,1.805,0.34033,0,0,0.25179,0,0.11054,2.2211,0.022006,0.040942,0,0,0.1827,0,0,0.018936,0.76612,0,0,0.0076766,0.051177,0.029683,0.6955,0.010747,0.067042,0,0,0,0.022518,0,0,0.54657,0.83828,2.2436
1,115,1118,0,0,0.051878,0.38193,152.45,109.63,1.7764,0,0.0071556,2.2513,0.3712,0.022361,0,0.32648,0,0.10197,1.9937,0.033989,0,0.015206,0,0.24329,0,0,0.021467,0.92934,0,0,0.039356,0.061717,0.038462,0.79696,0.016995,0.064401,0,0,0,0,0,0,0.38909,1.042,1.9937
1,116,2468,0,0,0.024311,0.095624,71.691,80.142,0.33752,0.02107,0,2.1994,0.33549,0.057131,0,0.34724,0.0052674,0.1175,2.3724,0,0.019854,0,0,0.40924,0,0.026742,0.018233,1.0231,0,0,0.023906,0.084279,0.0024311,0.69692,0.0032415,0.055511,0,0,0,0,0.21961,0,0.044165,0.27391,2.3724
1,117,560,0,0,0.0375,0.47321,154.99,114.54,1.9464,0,0.0125,2.4161,0.35357,0.069643,0,0.33929,0.023214,0.13571,1.8321,0.057143,0,0,0,0.24107,0.0017857,0,0.017857,1.0036,0,0,0.041071,0.075,0.0053571,0.78214,0.019643,0.053571,0,0,0,0.17143,0.096429,0,0.33036,0.975,2.0036
1,118,6025,0,0,0.029544,0.10855,76.792,81.455,0.1922,0.0081328,0.00049793,2.3628,0.34307,0.073859,0,0.32963,0.0089627,0.11519,3.0237,0.087303,0.03668,0.0099585,0,0.1995,0,0,0.019917,0.94257,0,0,0.014606,0.063237,0.023402,0.70174,0.00082988,0.060581,0,0,0,0.031369,0.25909,0.014108,0.052448,0.36017,3.0551
1,119,2520,0,0,0.053968,0.32302,104.07,103.1,1.079,0,0,1.9222,0.37857,0.10278,0,0.30635,0,0.13095,1.8417,0.021429,0.03254,0,0,0.21865,0,0,0.022222,1.0171,0,0,0.025397,0.066667,0.010714,0.83571,0.016667,0.063889,0.0035714,0,0.0063492,0.030159,0.325,0.014286,0.20198,0.77937,1.8718
1,120,1038,0,0,0.050096,0.40173,148.15,110.81,1.9152,0,0,2.0742,0.33237,0.034682,0,0.33141,0,0.095376,1.975,0.0086705,0.028902,0.025048,0,0.24277,0,0,0.020231,0.76397,0,0,0.19171,0.05684,0.019268,0.61175,0,0.083815,0,0,0,0,0.13006,0,0.28805,0.87669,1.975
1,121,50999,0,0,0.099492,0.37195,144.39,105.35,1.6314,0.1279,0.0016863,1.3603,0.32844,0.083002,0,0.25771,0.0066864,0.085021,3.429,0.21402,0.049726,0.018667,0,0.18294,0.0012353,0.0016863,0.020922,0.63691,0.0050589,0.0041962,0.031981,0.058511,0.032118,0.60107,0.0064707,0.073766,0.00094119,0.00078433,0.00011765,0.038314,0.52564,0.023236,1.2582,1.1422,3.4673
1,122,1960,0,0,0.032143,0.1051,77.974,81.114,0.23469,0.038776,0,2.1556,0.31786,0.019898,0,0.29949,0,0.10612,2.1061,0.016837,0.0015306,0,0,0.23214,0,0,0.014286,0.82857,0,0,0.0056122,0.055612,0.0010204,0.63724,0.0045918,0.055612,0,0,0,0.02551,0.45765,0.012755,0.070918,0.4398,2.1316
1,123,559,0,0,0.039356,0.14311,79.719,84.535,0.33095,0,0,3.3524,0.39893,0.037567,0,0.45975,0,0.1449,1.703,0.13417,0.039356,0,0,0.27728,0,0,0.0089445,1.0966,0,0,0.012522,0.060823,0.0035778,0.7424,0.014311,0.046512,0,0,0,0.2576,0.057245,0,0.059034,0.39535,1.9606
1,124,2315,0,0,0.039309,0.11317,78.814,83.749,0.31015,0,0.00086393,2.568,0.35119,0.040605,0,0.36674,0.015983,0.13261,1.8022,0.036717,0.028942,0,0,0.20389,0,0,0.02203,0.946,0,0,0.0047516,0.062635,0.0025918,0.75205,0.0034557,0.056156,0,0,0,0.07689,0.066523,0,0.059611,0.40259,1.879
1,125,1188,0,0,0.032828,0.094276,73.029,79.324,0.084175,0,0,2.819,0.36532,0.029461,0,0.39478,0.01936,0.11279,1.9259,0.031987,0,0,0,0.24579,0,0,0.021886,1.0589,0,0,0.03367,0.071549,0.0042088,0.76178,0.00084175,0.058081,0,0,0,0.0058923,0,0,0.053872,0.31481,1.9318
1,126,2210,0,0,0.050679,0.32941,142.19,100.63,0.74887,0,0.0013575,1.5824,0.34661,0.058371,0,0.24706,0.0054299,0.088235,2.614,0.21086,0.038914,0.015837,0,0.1905,0,0.0049774,0.021719,0.6362,0,0,0.028507,0.062443,0.019457,0.53937,0.0063348,0.077376,0,0,0.0054299,0.0085973,0.41855,0.016742,0.30679,0.93439,2.6226
1,127,594,0,0,0.043771,0.19192,85.303,89.296,0.46801,0,0,2.1633,0.37879,0.047138,0,0.3468,0,0.1431,2.3098,0,0,0,0,0.20539,0,0,0.026936,0.98485,0,0,0.037037,0.06229,0,0.82323,0,0.079125,0,0,0,0,0.36027,0,0.13636,0.45791,2.3098
1,128,575,0,0,0.06087,0.61565,165.45,125.14,1.9148,0,0.01913,2.32,0.38783,0.13391,0,0.27826,0,0.083478,1.9165,0.085217,0,0.0086957,0,0.24,0,0,0.027826,0.77913,0,0,0.071304,0.064348,0,0.64,0,0.085217,0,0,0,0,0.17565,0,0.31304,0.88,1.9165
1,129,1286,0,0,0.023328,0.12675,78.124,83.341,0.13608,0,0,2.458,0.37558,0.12908,0,0.37792,0,0.13219,1.9432,0,0.038103,0,0,0.2084,0,0,0.024106,1.0023,0,0,0.0085537,0.069984,0.0062208,0.76672,0.012442,0.061431,0,0,0,0.055988,0.029549,0,0.059876,0.37558,1.9992
1,130,3284,0,0,0.070037,0.32582,110.13,99.484,1.3337,0,0,1.3946,0.324,0.014007,0,0.2835,0,0.10505,2.3481,0.054811,0.0051766,0.074604,0,0.36175,0.0082217,0.025274,0.04659,0.68301,0.10962,0,0.064251,0.053289,0.0070037,0.56851,0.00091352,0.056943,0.010049,0.0030451,0.0030451,0.10566,0.10018,0.018879,0.20341,0.71924,2.4537
1,131,5023,0,0,0.033645,0.11228,77.837,80.977,0.218,0.0017918,0.00039817,2.3112,0.35756,0.048178,0,0.31953,0,0.11427,2.1766,0.0079634,0.017519,0,0,0.1967,0,0,0.019112,0.8903,0,0,0.016524,0.063508,0.0067689,0.73044,0,0.061318,0,0,0,0.015728,0.19749,0,0.08919,0.46586,2.1923
1,132,20078,0,0,0.049557,0.19384,91.489,89.582,0.63199,0.0075207,0.00044825,2.0406,0.33559,0.03332,0.0028887,0.29749,0.0014444,0.11465,2.5628,0.031029,0.016037,0.0019424,0,0.19285,0.00024903,0,0.021018,0.91872,0,0,0.016884,0.064797,0.0099612,0.76113,0.0062257,0.064249,0,0,0,0.01544,0.27662,0.0074709,0.218,0.71596,2.5782
1,133,643,0,0,0.040435,0.10109,79.224,86.924,0.37481,0,0,2.5754,0.32504,0,0,0.32504,0,0.16019,2.283,0,0,0,0,0.18663,0,0,0.031104,1.2084,0,0,0.015552,0.062208,0,0.88336,0,0.060653,0,0,0,0,0.031104,0,0.049767,0.39191,2.283
1,134,678,0,0,0.030973,0.12242,77.647,82.527,0.15192,0.016224,0.0044248,2.1254,0.38496,0.058997,0,0.61504,0,0.14454,1.823,0,0.060472,0,0,0.20944,0,0,0.025074,0.99705,0,0,0.0029499,0.047198,0,0.74041,0.013274,0.042773,0.036873,0,0,0.054572,0.21829,0,0.066372,0.42035,1.8776
1,135,583,0,0,0.041166,0.14408,87.638,80.576,0.1012,0.037736,0,2.0309,0.2916,0.0017153,0,0.32075,0,0.12178,1.8679,0,0.015437,0,0,0.20926,0,0,0.015437,0.80446,0,0,0.0085763,0.051458,0,0.59691,0,0.054889,0,0,0,0.025729,0.16123,0,0.16467,0.64837,1.8937
1,136,584,0,0,0.044521,0.2774,136.21,95.67,0.4863,0,0.0017123,1.8151,0.37158,0,0,0.26541,0,0.090753,2.0925,0.078767,0,0,0,0.20205,0,0,0.017123,0.67808,0,0,0,0.054795,0,0.65068,0,0.068493,0,0,0,0,0.26884,0,0.29623,0.95205,2.0925
1,137,1373,0,0,0.041515,0.38966,152.82,112.59,1.4698,0,0.0080117,2.3074,0.37363,0.015295,0,0.37509,0,0.14275,2.0561,0.073562,0.058267,0.026948,0,0.25055,0,0,0.025492,1.0503,0,0,0.044428,0.061908,0.002185,0.84778,0.027677,0.088128,0,0,0,0,0.2236,0,0.26657,0.92571,2.0561
1,138,1038,0,0,0.069364,0.26108,131.76,91.128,0.031792,0,0,2.0578,0.28709,0,0,0.28516,0,0.11561,2.0617,0.076108,0,0,0,0.19557,0,0,0.015414,0.69075,0,0,0.090559,0.05684,0.010597,0.65607,0,0.052023,0,0,0,0.0019268,0.38728,0.0096339,0.2341,0.83141,2.0636
1,139,531,0,0,0.028249,0.15819,84.047,79.859,0.080979,0.041431,0,2.0245,0.33522,0,0,0.36911,0,0.12618,2.081,0,0,0,0,0.19586,0,0,0.015066,0.97363,0,0,0.013183,0.088512,0,0.77589,0.026365,0.054614,0,0,0,0,0.050847,0,0.16573,0.68173,2.081
1,140,1045,0,0,0.042105,0.36746,146.25,108.36,1.4584,0,0,2.556,0.38565,0.12153,0,0.35598,0.056459,0.13206,1.9177,0.11579,0.055502,0.038278,0,0.24976,0.010526,0,0.013397,1.0431,0,0,0.05933,0.064115,0.061244,0.88134,0.030622,0.091866,0,0,0.0095694,0.21722,0.3311,0.031579,0.25167,0.92249,2.1349
1,141,54738,0,0,0.03862,0.12494,79.533,87.013,0.55881,0.21798,0.0010413,1.7981,0.34196,0.14115,0,0.31143,0.015748,0.10616,3.2671,0.18634,0.048814,0.026344,0,0.20072,0.0014067,0.0091344,0.023877,0.79309,0.018634,0.0071431,0.024809,0.061383,0.018196,0.64365,0.00707,0.06374,0.0054076,0.001498,0.0005846,0.058004,0.47316,0.030144,0.067887,0.42621,3.3251
1,142,7660,0,0,0.051175,0.33695,150.12,105.79,0.85261,0.00065274,0.0048303,2.4202,0.34478,0.014752,0,0.28381,0.0032637,0.098825,2.5078,0.020888,0.034856,0.015144,0.00091384,0.2799,0.0036554,0.0015666,0.019843,0.85144,0,0.0023499,0.021802,0.055352,0.022846,0.6812,0.0002611,0.073107,0,0,0.00091384,0.074674,0.042559,0.0019582,0.40313,1.1157,2.5825
1,143,1107,0,0,0.025294,0.14363,79.183,85.29,0.17525,0,0.0054201,2.4264,0.39386,0.03523,0,0.36766,0.01897,0.14002,2.0605,0.0271,0.0081301,0,0,0.22674,0,0,0.018067,1.1481,0,0,0.01626,0.061427,0.01626,0.89612,0,0.062331,0,0,0,0,0.11201,0,0.052394,0.33604,2.0605
