point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Microglia2
1,72,909,0,0,0.045105,0.10781,78.013,82.645,0.30253,0.052805,0,2.5963,0.33003,0.020902,0,0.40154,0,0.15072,0.69197,0.62046,0,0,0,0.23652,0,0,0.029703,1.2728,0,0,0.011001,0.081408,0.025303,0.86359,0.041804,0.068207,0,0,0,0.033003,0,0.017602,0.048405,0.38284,0.67987
1,73,14595,0,0,0.048715,0.35279,145.12,103.58,1.1827,0.029531,0.0032203,1.6846,0.55122,0.74032,0.0069202,0.27742,0.14539,0.088455,0.23296,2.0863,0.10442,0.20617,0.00068517,0.15464,0.015211,0.061048,0.031381,0.50134,0,0,0.14512,0.074066,0.035423,0.31689,0.106,0.074889,0.010894,0,0,0.0099349,1.7963,0.11867,0.32299,0.99294,2.311
1,74,2200,0,0,0.043182,0.11682,79.415,89.334,0.88591,0.33,0,1.1091,0.36,0.29045,0,0.24682,0.017727,0.038182,0.17682,0.93,0.042727,0.053636,0,0.10591,0,0,0.02,0.2,0,0,0.017727,0.055455,0.0081818,0.20909,0.0077273,0.037727,0,0,0,0,1.5673,0.075,0.053182,0.36136,1.0127
1,75,1222,0,0,0.052373,0.35925,111.23,108.78,1.5115,0,0,1.8699,0.3527,0.0040917,0,0.26841,0,0.11866,0.53928,0.6653,0.017185,0.01964,0,0.21522,0,0,0.017185,0.86743,0,0,0.04419,0.069558,0.00491,0.74877,0.025368,0.063011,0,0,0,0,0.0982,0.0081833,0.26268,0.87725,0.69885
1,76,947,0,0,0.04963,0.13305,76.421,80.803,1.0391,0.19852,0,1.7508,0.41183,0.59873,0,0.27878,0.063358,0.098205,10.615,0.69377,0.21119,0.081309,0,0.15312,0,0.021119,0.023231,0.59345,0,0.051742,0.036959,0.07603,0.11299,0.53221,0,0.077086,0,0,0,0.050686,1.3675,0.17001,0.04963,0.26505,0.86378
1,77,501,0,0,0.03992,0.12974,76.096,79.521,0.11776,0.11178,0,2.521,0.44511,0.27345,0,0.33932,0.031936,0.1497,7.4072,0.36926,0.13573,0,0,0.18164,0,0,0.023952,0.80639,0,0.051896,0.081836,0.1018,0.10379,0.69062,0.055888,0.0998,0,0,0,0,1.519,0.12974,0.035928,0.30339,0.55489
1,78,814,0,0,0.041769,0.11179,79.496,77.092,1.7617,0.1941,0,1.6585,0.45455,0.25553,0,0.29115,0.044226,0.067568,0.6683,0.59582,0.068796,0.071253,0,0.15848,0,0,0.028256,0.37961,0,0,0.035627,0.063882,0.002457,0.25184,0.013514,0.060197,0,0,0,0,2.6314,0.17568,0.095823,0.51351,0.78501
1,79,5987,0,0,0.054284,0.3845,148.12,103.64,2.1249,0.12143,0.0055119,1.8407,0.46534,0.51612,0,0.3085,0.1059,0.10423,4.673,1.7528,0.13997,0.13713,0,0.25823,0.011191,0.053282,0.026223,0.56573,0.0023384,0.01069,0.18908,0.07533,0.084683,0.54602,0.092534,0.095874,0.005679,0,0,0.01236,1.0481,0.11341,0.24603,0.83314,1.9587
1,80,1567,0,0,0.059349,0.38673,149.35,106.45,1.9706,0.022974,0.0025526,2.1946,0.43267,0.37907,0,0.32419,0.070836,0.10019,8.0115,0.55584,0.15571,0.10402,0,0.21953,0,0,0.020421,0.70772,0,0.029994,0.13146,0.075303,0.10721,0.68092,0.015316,0.1104,0.0082961,0,0,0.066369,1.104,0.11487,0.27122,0.88066,0.68602
1,81,3246,0,0,0.036352,0.11984,72.923,79.944,0.44208,0.24091,0,1.7437,0.39587,0.63986,0,0.28651,0.038201,0.10567,9.4941,0.5151,0.17683,0.039125,0,0.16636,0,0.01602,0.026494,0.5228,0,0.054221,0.073937,0.056993,0.082871,0.55145,0.0033888,0.079174,0,0,0,0.039433,1.1925,0.13709,0.028651,0.21996,0.65558
1,82,967,0,0,0.050672,0.37332,114.24,112.48,3.0662,0,0,1.7177,0.34333,0.044467,0,0.32265,0.018614,0.12306,0.37539,0.84902,0,0.040331,0,0.25543,0,0,0.024819,1.0259,0.026887,0,0.013444,0.063082,0.022751,0.86246,0,0.061013,0,0,0,0,0.33816,0.059979,0.24819,0.92141,0.909
1,83,1606,0,0,0.038605,0.40162,146.25,109.76,1.8269,0,0.001868,2.5629,0.37049,0.091532,0,0.368,0.013699,0.12702,1.0648,0.79577,0.016189,0.016189,0,0.27273,0,0,0.021171,1.0785,0,0,0.047945,0.077833,0.039228,0.8736,0.044209,0.084682,0,0,0,0.007472,0.23786,0.059153,0.25467,0.83001,0.89913
1,84,6191,0,0,0.15151,0.3497,149.53,98.302,1.5409,0.051526,0,1.2974,0.36618,0.31998,0,0.25246,0.014053,0.087869,4.1615,0.99774,0.084962,0.059118,0,0.18139,0,0.0046842,0.022613,0.49507,0,0.003069,0.05298,0.064125,0.056372,0.50751,0.026329,0.081408,0,0,0,0.045065,0.7813,0.04345,2.0572,1.1501,1.0675
1,85,653,0,0,0.053599,0.1562,84.005,74.19,0.11179,0.8974,0,2.0827,0.42113,0.25727,0,0.28943,0,0.087289,0.073507,1.0337,0.064319,0.085758,0,0.1317,0,0,0.022971,0.64319,0,0,0.036753,0.059724,0,0.38897,0.024502,0.053599,0,0,0,0,0.68453,0.0015314,0.14855,0.59877,1.0597
1,86,1027,0,0,0.077897,0.32327,115.67,105.95,1.8656,0,0,1.7546,0.33788,0.043817,0,0.28627,0,0.10808,1.2308,0.6222,0,0.012658,0,0.20935,0,0,0.024343,0.94937,0,0,0.044791,0.071081,0,0.6962,0.0038948,0.059396,0,0,0,0.037001,0.3739,0.069133,0.27459,0.89289,0.69523
1,87,2429,0,0,0.068341,0.30877,127.05,103.41,5.0473,0,0,1.2861,0.31865,0.035406,0,0.25443,0,0.090572,1.0362,1.0552,0.042816,0.041581,0,0.2079,0,0,0.015644,0.80033,0,0,0.016468,0.070399,0.0045286,0.65459,0.033759,0.065459,0,0,0,0.011527,0.64265,0.08275,0.23466,0.88514,1.1717
1,88,835,0,0,0.064671,0.14132,87.509,78.382,0.38563,0.97725,0,1.7904,0.44192,0.4,0,0.22635,0.079042,0.08982,0.10898,1.091,0,0.05988,0,0.12096,0,0,0.022754,0.41198,0,0,0.019162,0.052695,0,0.21078,0,0.045509,0,0,0,0,0.88982,0.040719,0.17246,0.58563,1.1317
1,89,1785,0,0,0.033613,0.10364,72.835,85.2,0.40952,0,0,1.9591,0.3535,0.10868,0,0.32157,0,0.12885,1.5389,0.88908,0.011765,0,0,0.19776,0,0,0.015686,0.95014,0,0,0.0089636,0.057703,0.014006,0.74062,0,0.054902,0,0,0,0.054342,0.29972,0.076751,0.021289,0.19944,0.96583
1,90,738,0,0,0.059621,0.31301,141.75,97.5,2.6179,0,0,2.5095,0.39702,0.033875,0,0.27913,0,0.11653,0.95122,0.76965,0.012195,0,0,0.24119,0,0,0.0271,0.79675,0,0,0.01626,0.081301,0,0.72493,0.004065,0.081301,0,0,0,0.097561,0.54607,0.079946,0.27236,0.99864,0.85366
1,91,511,0,0,0.076321,0.36986,115.5,105.23,1.4873,0,0,1.8004,0.37182,0.074364,0,0.36986,0,0.11742,0.82975,0.72798,0,0,0,0.28376,0,0,0.019569,1.1996,0.041096,0,0.10959,0.097847,0.013699,0.99804,0,0.082192,0,0,0,0,0.44031,0.035225,0.20157,0.8454,0.76321
1,92,902,0,0,0.034368,0.1031,75.509,83.61,0.37251,0,0,2.4047,0.3337,0.097561,0,0.37916,0.018847,0.13082,2.337,0.63636,0.042129,0,0,0.21064,0,0,0.017738,1.0322,0,0,0.0055432,0.099778,0,0.80488,0.026608,0.074279,0,0,0,0.015521,0.20953,0.014412,0.036585,0.28825,0.67738
1,93,1567,0,0,0.042757,0.44927,162.14,120.11,1.9298,0.0019145,0.018507,1.4352,0.35929,0.25335,0,0.2776,0.03829,0.091257,4.5163,0.66688,0.090619,0.061902,0,0.18124,0.01404,0,0.018507,0.59413,0,0.0089343,0.035737,0.07977,0.03127,0.61646,0.028717,0.082961,0,0,0,0.021698,0.7141,0.040842,0.41034,1.2802,0.73644
1,94,668,0,0,0.061377,0.29491,102.74,94.497,0.89521,0,0,2.1901,0.37425,0.13772,0,0.32036,0.058383,0.12425,1.5434,0.99551,0,0,0,0.25599,0,0,0.017964,0.97156,0,0,0.13473,0.067365,0.005988,0.70359,0.037425,0.07485,0,0,0,0,0.098802,0,0.23204,0.73503,1.0329
1,95,1503,0,0,0.076514,0.33333,129.66,96.194,0.9827,0.33267,0,0.65203,0.32335,0.21756,0,0.16168,0.012641,0.055223,10.124,0.50233,0.15702,0,0,0.096474,0,0,0.017964,0.1151,0,0.049235,0.022621,0.04857,0.097804,0.34731,0,0.084498,0,0,0,0.031271,1.5709,0.14238,0.21623,0.75316,0.64471
1,96,2295,0,0,0.060131,0.36209,117.97,110.52,2.6279,0,0,1.6261,0.32593,0,0,0.30022,0,0.10283,0.63747,0.74946,0.011329,0,0,0.20392,0,0,0.015251,0.88715,0.0021786,0,0.036166,0.066231,0.0021786,0.73813,0.0017429,0.067102,0,0,0,0,0.58257,0.099782,0.30327,0.97734,0.85098
1,97,6369,0,0,0.05197,0.30287,104.76,103.97,1.177,0,0,2.2371,0.40226,0.1914,0,0.35123,0.031559,0.13566,0.90815,0.85257,0.037211,0.061862,0,0.22578,0,0,0.01994,1.0622,0,0,0.060606,0.076935,0.017114,0.83388,0.051656,0.074266,0,0,0.0017271,0.032501,0.38797,0.023238,0.21212,0.79526,0.92746
1,98,954,0,0,0.034591,0.10692,78.432,80.553,1.0849,0.035639,0,2.4675,0.37107,0.012579,0,0.36583,0,0.13836,1.5461,0.97484,0,0,0,0.21279,0,0,0.020964,1.0524,0.067086,0,0.057652,0.061845,0.012579,0.83753,0.038784,0.062893,0,0,0,0.014675,0.24633,0.087002,0.07652,0.48113,1.1006
1,99,986,0,0,0.030426,0.10142,77.908,82.274,0.47363,0,0,2.1633,0.35497,0.23732,0,0.32252,0,0.13489,3.7241,0.98783,0.064909,0.047667,0,0.1714,0,0,0.018256,0.83469,0.021298,0,0.026369,0.074037,0.01217,0.6572,0.034483,0.072008,0,0,0,0.018256,0.91582,0.11866,0.084178,0.40467,1.141
1,100,1152,0,0,0.043403,0.42188,146.8,108.46,1.7847,0,0.0052083,2.0668,0.40538,0.16233,0,0.31076,0,0.12934,1.8542,0.76215,0.070313,0.012153,0,0.24306,0,0,0.033854,0.98611,0,0.011285,0.078993,0.085938,0.03125,0.8776,0.033854,0.085069,0.010417,0,0,0.036458,0.45833,0.045139,0.23872,0.90538,0.84115
1,101,2495,0,0,0.071743,0.35752,157.36,110.2,2.0513,0.0028056,0.004008,2.6669,0.34429,0,0,0.32345,0,0.12425,0.8489,0.90461,0.029259,0.012826,0,0.26373,0,0,0.023246,1.1234,0.088577,0,0.024048,0.067335,0.0016032,0.8481,0.041283,0.072946,0,0,0.0056112,0,0.21283,0.065731,0.42485,1.1715,1.0116
1,102,4788,0,0,0.14014,0.2594,143.86,96.235,5.2893,0.14891,0,1.5698,0.31788,0.11174,0,0.25752,0.0050125,0.065372,1.7448,0.7477,0.024854,0.015246,0,0.18881,0,0.0098162,0.021721,0.3749,0,0,0.066416,0.04929,0.013784,0.36633,0.017544,0.061821,0,0,0,0.039891,0.51859,0.077694,0.32414,0.82373,0.84294
1,103,1931,0,0,0.064215,0.28742,148.47,100.81,2.2983,0,0.0020715,2.3397,0.35526,0,0,0.27758,0,0.11186,0.98498,0.66546,0.031072,0,0,0.28327,0,0,0.02434,0.81616,0,0,0.068358,0.064215,0.023304,0.71466,0.032626,0.070948,0,0,0,0.01709,0.58519,0.047126,0.35008,1.0906,0.74521
1,104,1866,0,0,0.027331,0.12004,77.678,81.931,0.76152,0,0.0010718,2.4041,0.34941,0.14845,0,0.35745,0.014469,0.13344,2.679,0.62111,0.047696,0.049839,0,0.23473,0,0.0010718,0.03269,1.1913,0.025188,0,0.027331,0.072883,0.024652,0.8194,0.0091104,0.078242,0,0,0,0.030011,0.40407,0.083601,0.065916,0.42122,0.71383
1,105,538,0,0,0.042751,0.092937,75.112,82.251,2.7212,0,0,1.8011,0.28439,0,0,0.25651,0,0.083643,0.60781,0.77509,0,0,0,0.15799,0,0,0.016729,0.63383,0,0,0.1803,0.050186,0,0.45725,0.0055762,0.063197,0,0,0,0,0,0,0.04461,0.35874,0.78067
1,106,1462,0,0,0.071135,0.34405,129.11,104.88,3.394,0,0,1.3133,0.30985,0,0,0.27975,0,0.10534,0.51915,0.97811,0,0,0,0.21614,0,0,0.022572,0.77497,0,0,0.015732,0.060876,0,0.67852,0.021204,0.063611,0,0,0,0,0.25855,0.0513,0.28386,0.99248,1.0506
1,107,1395,0,0,0.083871,0.27885,145.39,100.86,3.4172,0,0,1.4566,0.28817,0.015054,0,0.27885,0,0.10323,1.3484,0.9405,0.032258,0,0,0.24014,0,0,0.01362,0.81147,0,0,0.015054,0.049462,0,0.6509,0.012186,0.0681,0,0,0,0.055914,0.45018,0.053047,0.25233,0.91971,1.0057
1,108,11891,0,0,0.06896,0.35043,117.49,108.66,1.4994,0.032377,0,1.0522,0.55723,0.96417,0,0.25826,0.16365,0.088891,0.14221,2.1383,0.10226,0.18543,0,0.15407,0.015222,0.070978,0.029266,0.48802,0,0.00067278,0.13901,0.080902,0.036582,0.29468,0.097469,0.059457,0.0032798,0.0019342,0,0.013287,2.4868,0.14885,0.30208,1.012,2.3846
1,109,528,0,0,0.081439,0.37121,129.55,103.28,2.2519,0,0,1.4792,0.35795,0,0,0.33902,0,0.14015,0.77083,0.64773,0,0,0,0.2197,0,0,0.011364,1.0398,0,0,0.0056818,0.064394,0,0.90152,0.032197,0.081439,0,0,0,0,0.049242,0.032197,0.30682,0.92992,0.71212
1,110,5504,0,0,0.071221,0.31086,152.83,107.2,1.3011,0.053597,0.0030887,2.101,0.4544,0.38281,0,0.28452,0.052507,0.086119,0.26744,1.3076,0.05069,0.12282,0,0.17351,0.0030887,0.016352,0.021439,0.59975,0,0,0.099927,0.064499,0.017078,0.41988,0.061773,0.067951,0,0,0,0,1.048,0.065407,0.41097,1.1177,1.4348
1,111,1436,0,0,0.043175,0.13231,79.478,85.701,0.80432,0,0,1.8475,0.34401,0.1734,0,0.31685,0.014624,0.13162,1.8231,1.0641,0.052925,0,0,0.20056,0,0.01532,0.018106,0.87674,0.021588,0,0.0020891,0.066852,0.023677,0.74025,0.042479,0.06546,0,0,0,0.059192,0.30084,0.082869,0.076602,0.45891,1.1894
1,112,1144,0,0,0.047203,0.14598,87.267,85.438,0.5,0,0,2.2955,0.3549,0,0,0.30944,0,0.11976,0.8986,0.65822,0,0,0,0.22902,0,0,0.018357,0.90822,0,0,0,0.062063,0.0052448,0.7465,0.020105,0.056818,0,0,0,0.041958,0.16958,0.030594,0.20105,0.70017,0.70892
1,113,885,0,0,0.067797,0.24746,148.31,101.18,1.4136,0,0,1.8463,0.35593,0.14802,0,0.29718,0,0.11073,0.8904,0.70169,0,0,0,0.25424,0,0,0.013559,0.95367,0,0,0.058757,0.074576,0,0.79096,0,0.066667,0,0,0,0,0.062147,0.11977,0.36271,0.95141,0.82147
1,114,1017,0,0,0.048181,0.13176,78.759,84.35,0.41495,0.35497,0,1.0029,0.37955,0.33038,0,0.22321,0.06293,0.064897,12.184,0.60964,0.18584,0.038348,0,0.12783,0,0,0.020649,0.14749,0,0.10029,0.05703,0.055064,0.079646,0.34022,0,0.073746,0,0,0,0.06293,1.8201,0.21141,0.078663,0.39823,0.82104
1,115,4330,0,0,0.036028,0.13256,81.769,90.459,0.39538,0.010393,0.0018476,1.7166,0.40462,0.64711,0,0.35358,0.064203,0.11386,2.6464,0.997,0.081062,0.068822,0,0.18961,0.0050808,0.047575,0.023788,0.81247,0,0.0027714,0.062818,0.072517,0.031871,0.68799,0.037644,0.069515,0,0,0,0.0053118,1.2067,0.077829,0.068822,0.42702,1.1125
1,116,1497,0,0,0.10488,0.33868,157.73,104.5,3.1142,1.6667,0.00668,1.6286,0.5511,0.49766,0,0.24649,0.13293,0.082832,0.081496,1.328,0.088844,0.11957,0,0.12024,0.014696,0.0501,0.027388,0.39947,0,0,0.16433,0.061456,0.014696,0.17502,0.050768,0.08016,0,0,0,0.005344,1.3534,0.1002,0.39412,1.0802,1.479
1,117,1973,0,0,0.057273,0.42068,158.98,115.37,4.2397,0,0.0030411,2.7496,0.41764,0.08515,0,0.38571,0.0020274,0.13482,0.80284,0.75266,0.046629,0.037506,0,0.31374,0.011657,0.0040547,0.024835,1.4653,0.035479,0,0.078054,0.087177,0.027876,0.99899,0.049164,0.080588,0,0,0.0030411,0.031424,0.24075,0.051698,0.36543,1.1353,0.85352
1,118,575,0,0,0.045217,0.1287,80.016,83.824,1.4191,0,0,2.3617,0.35652,0.10783,0,0.38087,0.017391,0.13565,0.57217,0.74435,0,0,0,0.21739,0,0,0.017391,0.95304,0,0,0.012174,0.06087,0.0069565,0.79478,0.0052174,0.069565,0,0,0,0.076522,0,0,0.064348,0.45739,0.74957
1,119,7557,0,0,0.1093,0.46672,103.72,111.13,37.632,0.53302,0.0089983,1.6471,0.67818,0.62816,0.027656,0.33995,0.32539,0.17282,0.87813,1.2182,0.13775,0.34934,0.23554,1.1403,0.32923,0.21649,0.099113,0.73998,0.019717,0.015615,0.22641,0.1363,0.066428,0.5391,0.14331,0.079661,0.075824,0.31984,0.10547,0.10057,0.66389,0.12082,0.18777,0.51158,1.4823
1,120,1487,0,0,0.039005,0.13988,80.231,87.332,0.4573,0,0,2.3053,0.3766,0.011432,0,0.37861,0,0.14055,0.7727,0.69872,0,0,0,0.22125,0,0,0.019502,1.0982,0,0,0.055145,0.058507,0,0.8386,0.051782,0.063215,0,0,0,0,0.12239,0.028917,0.082717,0.42905,0.77942
1,121,533,0,0,0.041276,0.35835,126.95,101.29,1.4353,0,0,1.2364,0.33208,0,0,0.30769,0,0.10882,0.71295,0.73171,0,0,0,0.23077,0,0,0.020638,1.045,0,0,0.022514,0.075047,0,0.89118,0,0.071295,0,0,0,0,0.16135,0.033771,0.29831,0.97561,0.76548
1,122,639,0,0,0.068858,0.32864,121.76,98.127,0.28326,0,0,1.4867,0.41315,0.46948,0,0.26291,0.057903,0.10329,0.66667,0.92958,0.017214,0,0,0.20344,0,0.023474,0.029734,0.82316,0,0,0.059468,0.092332,0,0.65571,0.020344,0.054773,0,0,0,0.0031299,1.5102,0.026604,0.30516,0.96401,0.97653
1,123,736,0,0,0.048913,0.40082,112.61,103.77,1.0367,0,0,1.9076,0.38859,0.12364,0,0.34783,0,0.1481,1.5245,0.55027,0,0.03125,0,0.26766,0,0,0.013587,1.3628,0,0,0,0.09375,0.013587,1.1997,0.066576,0.072011,0,0,0,0.032609,0.27582,0.074728,0.28668,0.88723,0.69158
1,124,3198,0,0,0.066291,0.394,163.12,115.36,2.5247,0,0.0050031,2.4381,0.39525,0.083177,0,0.36273,0.0021889,0.13383,1.2292,0.85053,0.04878,0.051907,0,0.2733,0,0,0.021576,1.176,0.0059412,0,0.040025,0.071607,0.015009,0.92839,0.025954,0.075672,0,0.0075047,0.0015635,0.011257,0.11789,0.026892,0.36554,1.1094,0.90338
1,125,1839,0,0,0.060903,0.43067,160.89,117.16,4.6047,0.0054377,0.0038064,2.3714,0.38662,0.040783,0,0.37085,0.03317,0.14247,1.3768,0.63785,0.049483,0.10332,0.00054377,0.25721,0.0081566,0.015769,0.025557,1.2692,0.0059815,0,0.046765,0.073409,0.010332,0.91517,0.021207,0.073953,0.0038064,0.0081566,0,0.0092442,0.17836,0.017401,0.3839,1.1517,0.67645
1,126,1017,0,0,0.053097,0.33727,117.86,101.76,2.1967,0,0,1.4474,0.29105,0,0,0.28417,0,0.098328,0.82694,0.82891,0,0,0,0.21632,0,0,0.020649,0.80236,0,0,0.024582,0.048181,0,0.58014,0.032448,0.048181,0,0,0,0.066863,0.19272,0.030482,0.25369,1.0069,0.89184
1,127,801,0,0,0.036205,0.12484,78.562,92.604,0.57054,0,0,1.397,0.33333,0.074906,0,0.27216,0,0.087391,0.4382,0.69164,0,0.037453,0,0.18602,0,0,0.012484,0.66667,0,0,0.078652,0.051186,0,0.4819,0.037453,0.057428,0,0,0,0.038702,0.30337,0,0.082397,0.32959,0.72909
1,128,622,0,0,0.07074,0.36174,116.8,112.26,1.6447,0,0,1.5209,0.35691,0.0064309,0,0.23955,0,0.13023,0.8955,0.66238,0,0.048232,0,0.21704,0,0,0.025723,1.1817,0.040193,0,0,0.062701,0,0.88585,0.040193,0.07717,0,0.0016077,0,0,0.054662,0.03537,0.30868,0.99518,0.73794
1,129,1061,0,0,0.035815,0.12912,75.106,90.934,0.50801,0,0,1.8247,0.34496,0.025448,0,0.32705,0,0.1263,1.0886,0.68897,0.00094251,0,0,0.21866,0,0,0.014138,0.90292,0,0,0.024505,0.06032,0.016023,0.6852,0.021678,0.05278,0,0,0,0.01508,0.11027,0.01508,0.024505,0.21489,0.72573
1,130,715,0,0,0.046154,0.2965,118.03,95.992,1.0238,0,0,1.1538,0.29091,0,0,0.24336,0,0.096503,0.80559,0.82797,0,0,0,0.21678,0,0,0.016783,0.72587,0,0,0.051748,0.05035,0,0.66713,0.020979,0.040559,0,0,0,0,0.16923,0,0.27552,0.91329,0.84895
1,131,660,0,0,0.045455,0.38182,116.94,111.63,1.8258,0,0,1.6061,0.33333,0.048485,0,0.34697,0,0.11515,0.90303,0.75455,0,0,0,0.27121,0,0,0.030303,0.99848,0,0,0.10152,0.068182,0.016667,0.74545,0.036364,0.074242,0,0,0,0.012121,0.39394,0.036364,0.27273,1.0152,0.82727
1,132,939,0,0,0.051118,0.18424,89.085,76.53,0.19915,0.18211,0,2.0234,0.38445,0.21299,0,0.34824,0.060703,0.077742,12.249,0.44515,0.21406,0.025559,0,0.36528,0,0,0.028754,0.58253,0,0.12354,0.054313,0.064963,0.13951,0.57082,0.0053248,0.083067,0,0,0,0.066028,0.83067,0.15442,0.21832,0.70288,0.6049
1,133,6284,0,0,0.080363,0.34341,164.87,110.85,3.5021,0.077976,0,2.1903,0.36744,0.32638,0,0.317,0.031349,0.11474,1.1459,1.3073,0.054583,0.086728,0.00015913,0.36474,0.014004,0.019255,0.02753,0.84007,0,0.00079567,0.034055,0.068109,0.012094,0.65165,0.072565,0.071451,0.0050923,0,0.00063654,0.038829,0.42823,0.059516,0.41709,1.1229,1.4394
1,134,953,0,0,0.059811,0.37461,111.93,103.96,2.0776,0.058762,0,1.2099,0.57083,0.19517,0,0.23505,0.026233,0.086044,0.35677,0.75341,0.055614,0.035677,0,0.1511,0,0,0.019937,0.44386,0,0,0.055614,0.056663,0.011542,0.32529,0,0.041973,0,0,0,0.013641,3.2204,0.16894,0.28751,0.96747,0.92235
1,135,3092,0,0,0.060479,0.36805,164.15,117.7,1.6032,0.057245,0.00064683,1.8457,0.36966,0.18273,0,0.26229,0.0064683,0.10188,0.55821,0.73706,0.027167,0.062419,0,0.22089,0,0,0.020052,0.80175,0,0,0.048189,0.061772,0.016171,0.62743,0.021345,0.069858,0,0,0,0.087646,0.63163,0.01229,0.35026,1.0514,0.7707
1,136,2253,0,0,0.040834,0.34621,103.9,104.88,1.6831,0,0,1.7448,0.35153,0.070573,0,0.30981,0,0.1265,0.70794,1.1926,0.041722,0.0093209,0,0.20506,0,0,0.021749,1.1269,0.029294,0,0.011096,0.070129,0.003107,0.94186,0.061696,0.076787,0,0,0,0.0097648,0.46294,0.063027,0.21305,0.80692,1.3174
1,137,663,0,0,0.067873,0.34842,163.33,114.75,1.5173,0.045249,0,1.8763,0.36199,0.0090498,0,0.27903,0,0.12519,0.35897,0.69231,0.015083,0,0,0.18854,0,0,0.0181,0.79186,0,0,0.0015083,0.07089,0,0.64555,0,0.072398,0,0,0,0.046757,0.63499,0,0.34691,1.0618,0.69231
1,138,2333,0,0,0.075011,0.29318,159.54,103.58,2.7201,0,0.0034291,2.2143,0.29104,0.065581,0,0.27261,0.010716,0.095585,0.85169,0.9267,0.030433,0.0085727,0,0.22889,0,0,0.013716,0.75654,0.0090013,0,0.0034291,0.067724,0.0017145,0.71667,0.048007,0.063438,0,0,0,0.030004,0.28847,0.048435,0.33733,1.0313,1.0231
1,139,1048,0,0,0.027672,0.15458,83.127,96.441,0.47233,0.41508,0.0019084,1.5582,0.37309,0.21851,0,0.33492,0,0.083015,0.25382,0.75382,0.024809,0,0,0.14313,0,0,0.01145,0.61546,0,0,0.045802,0.062977,0,0.35687,0.022901,0.045802,0,0,0,0.019084,0.38359,0.024809,0.076336,0.44561,0.80153
1,140,4037,0,0,0.054496,0.37676,114.2,108.92,1.6718,0,0,1.5876,0.33787,0.01189,0,0.29923,0.0034679,0.11469,0.85782,0.90191,0.022046,0,0,0.22839,0,0,0.023285,1.0109,0.0069358,0,0.023532,0.071836,0.001734,0.82363,0.018578,0.067624,0,0,0.00074313,0.02056,0.38543,0.068615,0.29849,0.98662,0.9891
1,141,1500,0,0,0.039333,0.11533,81.741,94.675,1.246,0,0,1.7447,0.282,0,0,0.25867,0.0073333,0.089333,0.716,0.88133,0,0,0,0.18533,0,0,0.018667,0.716,0,0,0,0.056,0,0.57933,0.013333,0.054667,0,0,0,0.00066667,0.42267,0.02,0.079333,0.54067,0.91467
1,142,594,0,0,0.037037,0.17172,85.387,85.882,0.8064,0,0,2.2003,0.30471,0.013468,0,0.26263,0,0.10774,1.2778,0.65993,0,0,0,0.23569,0,0,0.021886,0.86364,0,0,0,0.057239,0,0.65993,0.0016835,0.048822,0,0,0,0,0.28956,0,0.17003,0.70875,0.66162
