point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Vessel2
1,70,1615,0,0,0.0092879,0.0074303,1.2941,0.4,0.2322,0.0037152,0,0.031579,0,0,0,0.2582,0.10588,0.012384,0.022291,0.0024768,0,0.024149,0,0,0,0.032198,0,0.037152,0.24396,0,0.014861,0.0018576,0.0049536,0.026006,0.0086687,0,0,0,0.0074303,0.017957,0.0018576,0,0.19628,0.093498,0.24396
1,71,395,0,0,0.012658,0,1.5038,0.44051,0.048101,0.10127,0,0.060759,0,0,0,0.43544,0,0.088608,0,0.5038,0,0.070886,0,0,0,0,0,0.13924,0.18734,0.091139,0.0075949,0.012658,0.0025316,0.043038,0.060759,0,0,0,0.01519,0.0025316,0,0.035443,0.096203,0.048101,0.27848
1,72,809,0,0,0.012361,0.0086527,1.4944,0.32262,0,0,0,0.029666,0,0,0,0.23857,0.048208,0.012361,0.035847,0,0,0.016069,0,0,0,0.040791,0,0.027194,0.25464,0,0.0049444,0.0098888,0.0024722,0.013597,0.012361,0,0,0,0,0.0061805,0,0,0.044499,0.063041,0.25464
1,73,1258,0,0,0.011924,0.0023847,1.1025,0.86089,0.3744,0.078696,0,0.030207,0,0,0,0.23927,0.10175,0.014308,0.0071542,0.026232,0,0.04213,0,0,0,0.022258,0,0.033386,0.31638,0,0.0015898,0.0047695,0.0071542,0.026232,0.015898,0,0,0,0.0071542,0.015898,0.0023847,0,5.5707,1.806,0.31638
1,74,1673,0,0,0.0047818,0.0077705,1.6527,0.45248,0.44112,0,0,0.01853,0.0023909,0,0,0.16198,0.079498,0.0071727,0.037657,0.014943,0,0.011357,0,0.03945,0,0.048416,0,0.017932,0.30723,0,0.006575,0.0029886,0.0023909,0.0041841,0.01315,0,0.006575,0,0.010161,0.014943,0,0,0.017932,0.031082,0.31381
1,75,601,0,0,0.0033278,0.0016639,0.97171,0.40266,0.064892,0.03827,0,0.051581,0.0099834,0,0,0.3594,0,0.086522,0,0.026622,0,0.10815,0,0.011647,0,0,0.033278,0.091514,0.14143,0.11148,0.013311,0.0049917,0.0066556,0.046589,0.033278,0.033278,0,0,0.024958,0.0066556,0.023295,0,0.099834,0.043261,0.25291
1,76,798,0,0,0.015038,0.0012531,1.119,0.40226,0.078947,0.22431,0,0.051378,0,0,0,0.24937,0.080201,0.012531,0.012531,0,0,0.018797,0,0.0050125,0,0.02381,0,0.031328,0.25439,0,0.011278,0,0.0050125,0.017544,0.012531,0,0,0,0.012531,0.013784,0.017544,0,0.011278,0.0037594,0.25439
1,77,681,0,0,0.0029369,0.0058737,1.0749,0.18355,0,0,0,0.35683,0.044053,0,0,1.4523,0,0.049927,0.063142,0,0,0,0,0,0,0,0,0.24082,0.07489,0,0.079295,0.026432,0.011747,0.095448,0.036711,0.022026,0.098385,0,0.0044053,0.0029369,0,0,0.026432,0.033774,0.17327
1,78,4712,0,0,0.0050934,0.0025467,1.2844,0.27801,0.013795,0,0,0.016766,0.0014856,0,0,0.1857,0.023981,0.020161,0.025891,0.0031834,0,0.023132,0,0,0,0.020374,0.0029711,0.033107,0.19907,0.01719,0.0093379,0.00191,0.0036078,0.011036,0.011036,0.0012733,0,0,0.0065789,0.014431,0,0,0.19206,0.11142,0.21626
1,79,1188,0,0,0.0092593,0.003367,1.4251,0.33502,0.031987,0.077441,0,0.045455,0.0092593,0,0,0.22306,0.11111,0.010101,0.0042088,0.047138,0,0.030303,0,0,0,0.018519,0,0.01431,0.22559,0,0.017677,0.006734,0.0058923,0.0092593,0.018519,0,0,0,0.0042088,0.010101,0.006734,0,0.054714,0.058923,0.22559
1,80,360,0,0,0.0055556,0.0055556,4.2111,4.2889,1.4556,0,0,0.33611,0,0,0,1.6722,0.016667,0.038889,0.125,0.055556,0,0.21111,0,0,0,0.019444,0,0.16667,0.1,0,0.030556,0.038889,0.013889,0.10556,0.066667,0.030556,0.11389,0,0.0055556,0.0055556,0.0083333,0,18.269,9.9361,0.21389
1,81,1607,0,0,0.0074673,0.00062228,0.8575,0.24891,0.1089,0.038581,0.087119,0.0031114,0,0,0,0,0.046049,0.0049782,0.0024891,0.00062228,0,0.064717,0,0.052271,0.00062228,0.085874,0,0,0.13939,0.056005,0.0012446,0,0.0037337,0,0.0031114,0.0043559,0.0056005,0,0.014312,0.0074673,0.014935,0,1.0373,1.6945,0.201
1,82,850,0,0,0.0070588,0.0070588,1.8118,0.57882,0.023529,0.090588,0,0.024706,0,0,0,0.16353,0.055294,0.0035294,0.015294,0.023529,0,0.0058824,0,0.022353,0,0.047059,0,0.014118,0.24353,0.011765,0.015294,0.0011765,0.0035294,0,0.010588,0,0,0,0.0047059,0.0082353,0.022353,0,0.32706,0.26706,0.25529
1,83,3096,0,0,0.004845,0.005168,2.0058,0.44089,0.1363,0.0096899,0,0.004845,0,0,0,0.072028,0.046512,0.004845,0.0087209,0.034884,0,0.0083979,0,0,0,0.0093669,0,0.002261,0.24257,0,0,0,0.001292,0.005491,0.0093669,0,0,0,0.006137,0.010336,0,0.041344,1.5023,1.8773,0.24257
1,84,264,0,0,0.015152,0.0075758,1.4318,0.39015,0.049242,0.064394,0.083333,0.034091,0,0,0,0,0.037879,0.0037879,0,0,0,0.049242,0,0.064394,0,0.041667,0,0,0.15152,0.022727,0.0037879,0.0075758,0,0,0.0075758,0.015152,0,0,0.0075758,0.015152,0.041667,0,4.1477,5.9886,0.17424
1,85,1525,0,0,0.0032787,0.0032787,1.2466,0.21049,0.032787,0.002623,0,0.010492,0,0,0,0.050492,0.018361,0.0039344,0.015082,0.0039344,0,0.0085246,0,0.022951,0,0.032131,0,0.0078689,0.25246,0.01377,0.0052459,0,0.0013115,0.0013115,0.0065574,0,0,0,0.0032787,0.0098361,0,0,1.7062,2.3593,0.26623
1,86,428,0,0,0.0023364,0,9.0771,8.1706,5.2897,0.021028,0.021028,0.63785,0.060748,0,0,1.785,0.0023364,0.081776,0.1472,0.095794,0,0.27804,0,0.053738,0.049065,0.0070093,0,0.3014,0.025701,0,0.042056,0.044393,0.0093458,0.18692,0.079439,0.063084,0.093458,0.011682,0.011682,0.0093458,0.0046729,0.018692,46.528,31.304,0.11916
1,87,788,0,0,0.0038071,0.0038071,1.2081,0.38325,0.18528,0,0,0.048223,0,0,0,0.24492,0.045685,0.0050761,0.032995,0,0,0,0,0.0076142,0,0,0,0.021574,0.25381,0,0,0.0025381,0.0038071,0.02665,0.017766,0,0,0,0.013959,0.010152,0,0,1.4188,0.45431,0.25381
1,88,1376,0,0,0.0050872,0.0072674,1.8859,0.3561,0,0.018169,0,0.0087209,0,0,0,0.12718,0.03561,0.010901,0,0,0,0,0,0,0,0.019622,0,0.0087209,0.23765,0,0,0,0.00072674,0.0050872,0.0036337,0,0,0,0.005814,0.0087209,0,0,0.025436,0.030523,0.23765
1,89,901,0,0,0.014428,0.0066593,2.3252,0.67925,0.029967,0.096559,0,0.027747,0,0,0,0.062153,0.034406,0.0033296,0.0022198,0,0,0.017758,0,0,0,0.056604,0.032186,0.0044395,0.23973,0.018868,0,0,0,0.0022198,0.0022198,0,0,0,0.0044395,0.0033296,0.017758,0,1.4994,0.30522,0.2586
1,90,620,0,0,0.0032258,0.0032258,0.97903,0.28548,0.043548,0.053226,0,0.26129,0.043548,0,0,1.1952,0,0.082258,0.087097,0.016129,0,0.027419,0,0,0,0,0,0.21774,0.12581,0.056452,0.064516,0.045161,0.0032258,0.082258,0.033871,0.022581,0.027419,0,0.0048387,0.0096774,0.056452,0,0.16935,0.11935,0.20968
1,91,3374,0,0,0.0056313,0.0050385,4.1464,2.4671,0.81861,0,0,0.018376,0,0,0,0.10848,0.044458,0.0062241,0.029638,0.051571,0,0.050682,0,0.042976,0,0.044754,0,0.012152,0.26319,0.0068168,0.0041494,0.0020747,0.0026675,0.013634,0.018079,0.0035566,0.032899,0,0.0094843,0.012448,0.010077,0,6.0415,3.8494,0.3029
1,92,1401,0,0,0.0071378,0.0057102,1.5703,0.5646,0.17559,0.072091,0,0.060671,0.034975,0,0,0.31406,0.0207,0.12705,0.034261,0.049964,0,0.20271,0,0,0,0,0.036403,0.14775,0.21699,0.1763,0.034261,0.0092791,0.006424,0.037116,0.044968,0.030692,0,0,0.022127,0.0099929,0.037116,0,0.13348,0.044968,0.39329
1,93,2466,0,0,0.0040552,0.0028386,0.76886,0.26196,0.025953,0,0,0.034063,0,0,0,0.22628,0.062449,0.010543,0.0012165,0,0,0.010949,0,0.14031,0,0.069343,0,0.027575,0.27291,0,0.014193,0.0020276,0.0012165,0.018654,0.015004,0,0.018248,0,0.012976,0.012165,0.00081103,0,0.48297,0.1987,0.29116
1,94,4993,0,0,0.0078109,0.0056079,3.0216,1.6064,0.47086,0.010615,0,0.016423,0,0,0,0.082115,0.039856,0.0032045,0.031444,0.025636,0,0.048668,0,0.036651,0,0.066493,0,0.0066093,0.22151,0.013018,0.003605,0.0024034,0.00080112,0.0082115,0.0088123,0.0058081,0.023433,0,0.010415,0.011817,0.0018025,0.0010014,3.3178,1.8418,0.25796
1,95,3561,0,0,0.0042123,0.003089,1.125,0.3002,0.071047,0.00028082,0,0.081999,0.0095479,0,0,0.5212,0.01011,0.12553,0.033979,0.046335,0,0.14069,0,0,0,0.0042123,0.039596,0.16821,0.23336,0.17523,0.032575,0.024993,0.007863,0.046335,0.038472,0.033698,0,0,0.029486,0.013199,0.012637,0.0050548,0.13564,0.053637,0.40859
1,96,1701,0,0,0.0082305,0.0082305,1.6584,0.41505,0.20341,0.005291,0,0.016461,0.0058789,0,0,0.17402,0.022928,0.0041152,0.052322,0.034098,0,0.0194,0,0.0023516,0,0.034098,0.023516,0.018225,0.21693,0.032922,0.0064668,0.0029394,0.0064668,0.0041152,0.012346,0,0.0099941,0,0.0076426,0.0064668,0.014109,0.0088183,0.44327,0.1893,0.25985
1,97,638,0,0,0.0062696,0,1.2429,0.35893,0.1348,0,0,0.031348,0,0,0,0.1348,0.0721,0.0015674,0,0,0,0.0062696,0,0,0,0,0,0.0094044,0.24922,0,0,0.007837,0.0015674,0.007837,0.012539,0,0,0,0.007837,0.0062696,0,0,0.0094044,0.015674,0.24922
1,98,15221,0,0,0.0034163,0.0023652,0.58183,0.19604,0.02444,0.011694,0,0.002825,0,0,0,0,0.051442,0.0032192,0,6.5699e-05,0,0.02917,0,0.52329,0,0.0098548,0.0075554,0,0.033046,0.050719,0,0,0.0016425,0.0015111,0.0043361,0,0.22081,0.0078181,0.028316,0.0059129,0.0030878,0.00085408,0.044609,0.063859,0.30458
1,99,807,0,0,0.0024783,0,1.0446,0.40025,0.060719,0,0,0.039653,0,0,0,0.28748,0.047088,0.013631,0,0,0,0.0061958,0,0,0.011152,0,0,0.019827,0.25651,0,0,0.0074349,0,0.024783,0.012392,0,0,0,0.016109,0.012392,0,0,0.5031,0.18711,0.25651
1,100,917,0,0,0.0032715,0.0032715,0.88441,0.25954,0.043621,0,0,0.29662,0.056707,0,0,1.2323,0,0.055616,0.06325,0,0,0.0032715,0,0.0043621,0,0,0,0.21701,0.076336,0,0.035987,0.041439,0.014177,0.10796,0.029444,0,0.090513,0,0.0043621,0.0087241,0.0076336,0,0.65431,0.30643,0.16685
1,101,1254,0,0,0.0087719,0.0055821,1.1348,0.32536,0.077352,0.058214,0,0.045455,0,0,0,0.36762,0.015949,0.070175,0.031898,0.020734,0,0.10048,0,0.038278,0,0,0.022329,0.097289,0.16268,0.093301,0.0311,0.017544,0.0031898,0.03748,0.023923,0.029506,0.0095694,0,0.024721,0.020734,0.019936,0,0.082137,0.032695,0.26555
1,102,636,0,0,0.0015723,0.0031447,1.1588,0.24686,0,0,0,0.3695,0.014151,0,0,1.4167,0,0.053459,0.04717,0,0,0,0,0,0,0,0,0.16509,0.091195,0,0.050314,0.028302,0.0078616,0.070755,0.033019,0.017296,0.069182,0,0.0031447,0.0015723,0,0,0.028302,0.06761,0.16038
1,103,1217,0,0,0.0024651,0.0073952,1.5546,0.40099,0.064914,0,0,0.14955,0.018077,0,0,0.86771,0.0032868,0.11011,0.056697,0.040263,0,0.079704,0,0,0,0,0.023007,0.15776,0.16023,0.090386,0.059162,0.019721,0.0082169,0.065735,0.034511,0.025472,0.013969,0,0.016434,0.0098603,0.0057518,0,0.078061,0.059984,0.26459
1,104,713,0,0,0.002805,0.0070126,0.8906,0.2805,0.14727,0,0,0.012623,0,0,0,0.13885,0.070126,0.0084151,0,0,0,0.0042076,0,0,0,0.043478,0,0.01122,0.25386,0,0.0014025,0,0.0014025,0.0056101,0.0084151,0,0,0,0.014025,0.01683,0,0,0.0084151,0.01683,0.25386
1,105,2642,0,0,0.011355,0.006813,2.8357,0.77025,0.23089,0.010977,0,0.069266,0.047313,0,0,0.45079,0.02271,0.19531,0.083649,0.10863,0,0.40575,0,0,0.018547,0.010598,0.088569,0.23126,0.38834,0.32248,0.065859,0.021575,0.014383,0.050341,0.06321,0.06056,0,0.001514,0.038607,0.02536,0.048448,0.017033,0.25473,0.06813,0.71083
1,106,1123,0,0,0.0053428,0.0017809,1.089,0.2618,0,0,0,0.29297,0.041852,0,0,1.4381,0,0.071238,0.081923,0,0,0,0,0,0,0.00089047,0,0.22351,0.064114,0,0.029386,0.054319,0.0053428,0.10953,0.045414,0.010686,0.070347,0,0.0035619,0.0017809,0,0,0.75245,0.23152,0.13446
1,107,837,0,0,0.0023895,0.0023895,1.4421,0.3859,0.017921,0,0,0.30705,0.034648,0,0,1.3967,0,0.071685,0.043011,0,0,0,0,0,0,0,0,0.18757,0.07049,0,0.020311,0.034648,0.0095579,0.088411,0.046595,0.019116,0.080048,0,0.0023895,0.0059737,0,0,0.90084,0.35723,0.15054
1,108,328,0,0,0.0060976,0,1.378,0.32317,0.030488,0,0,0.021341,0,0,0,0.17988,0.10366,0.0060976,0.012195,0.042683,0,0,0,0,0,0,0,0.033537,0.31098,0,0.0030488,0.0091463,0.0030488,0.027439,0.018293,0,0,0,0.0060976,0.021341,0,0.0030488,0.030488,0.042683,0.31098
1,109,496,0,0,0.0020161,0.0020161,0.87298,0.22984,0.040323,0,0,0.3246,0.0080645,0,0,1.4335,0,0.054435,0.074597,0.090726,0,0,0,0,0,0,0,0.1996,0.10282,0,0.010081,0.028226,0.0020161,0.074597,0.048387,0.010081,0.080645,0,0.0060484,0.0080645,0,0.0060484,0.70565,0.29637,0.18347
1,110,554,0,0,0.0036101,0.0036101,1.2527,0.31949,0,0,0,0.28881,0,0,0,1.5758,0,0.034296,0.048736,0,0,0.012635,0,0,0,0.0018051,0,0.13177,0.048736,0,0.092058,0.037906,0.01083,0.095668,0.037906,0.025271,0.074007,0,0.0036101,0.0072202,0,0,0.98917,0.5343,0.12274
1,111,572,0,0,0,0.0052448,1.3007,0.29545,0,0,0,0.32343,0.0052448,0,0,1.4598,0,0.064685,0.055944,0,0,0,0,0,0,0.01049,0,0.24301,0.087413,0,0.033217,0.045455,0.0087413,0.066434,0.031469,0.0034965,0.06993,0,0.0017483,0,0,0,0.25874,0.14685,0.15734
1,112,967,0,0,0.0020683,0.0041365,1.1841,0.52017,0.212,0,0,0.33299,0.040331,0,0,1.516,0,0.079628,0.058945,0.044467,0,0.011375,0,0,0,0,0,0.17477,0.072389,0,0.020683,0.038263,0.014478,0.10238,0.040331,0.015512,0.081696,0,0.0041365,0.0062048,0.0062048,0,2.5429,0.93485,0.15408
1,113,766,0,0,0.0091384,0.002611,0.90862,0.24413,0,0,0,0.0091384,0.0065274,0,0,0.14099,0.073107,0.0039164,0.010444,0,0,0.016971,0,0.0091384,0,0.092689,0,0.019582,0.23499,0,0.0065274,0.0078329,0,0.010444,0.002611,0,0,0,0.0052219,0.0091384,0.0039164,0,0.013055,0.032637,0.23499
1,114,4800,0,0,0.0045833,0.0054167,1.2644,0.28979,0.062292,0.0089583,0,0.32438,0.037708,0,0,1.3933,0,0.052083,0.046042,0.098542,0,0.01125,0,0,0.00041667,0.011458,0.024167,0.16458,0.084792,0,0.05375,0.039167,0.0097917,0.074167,0.040417,0.01875,0.05875,0,0.005,0.00625,0.00375,0.018125,0.12396,0.086042,0.14354
1,115,691,0,0,0.0028944,0.0014472,1.6932,0.31693,0.043415,0,0,0.063676,0,0,0,0.43994,0,0.0767,0.039074,0.034732,0,0.073806,0,0,0,0,0.027496,0.13748,0.16353,0.091172,0.041968,0.014472,0.0028944,0.031838,0.015919,0.014472,0,0,0.015919,0.0072359,0,0,0.068017,0.033285,0.2547
1,116,2368,0,0,0.0067568,0.004223,4.4075,3.8036,1.6668,0.021537,0,0.14147,0.027872,0,0,0.7424,0.0084459,0.029983,0.084882,0.059966,0,0.18792,0,0.084459,0.023226,0.033784,0.010557,0.09924,0.1174,0.011402,0.026605,0.017736,0.004223,0.045608,0.028716,0.023226,0.10642,0.014358,0.015203,0.012669,0.0097128,0.0004223,13.583,8.2264,0.23522
1,117,618,0,0,0.0064725,0.0016181,0.78479,0.37055,0.085761,0.069579,0,0.037217,0,0,0,0.1521,0.037217,0.0048544,0,0,0,0.0016181,0,0,0,0.019417,0,0.0097087,0.26052,0,0,0,0.0064725,0.014563,0.0080906,0,0,0,0.0097087,0.011327,0.016181,0,0.045307,0.061489,0.26052
1,118,796,0,0,0.0037688,0.0037688,0.73492,0.23367,0.067839,0,0,0.032663,0.0062814,0,0,0.20101,0.062814,0.01005,0,0,0,0,0,0,0,0.018844,0,0.013819,0.24121,0.016332,0,0,0,0.01005,0.0050251,0,0,0,0.022613,0.020101,0.0012563,0,0.0037688,0.028894,0.25754
1,119,438,0,0,0.018265,0.0068493,1.5731,0.39498,0,0.059361,0,0.03653,0,0,0,0.1895,0.03653,0.0068493,0,0,0,0.013699,0,0.038813,0,0.082192,0,0.027397,0.24886,0,0,0.0045662,0.0022831,0.018265,0.0045662,0,0.034247,0,0.011416,0.0091324,0,0,0.027397,0.025114,0.28311
1,120,473,0,0,0,0.0042283,2.241,1.2262,0.32347,0,0,0.34461,0.033827,0,0,1.5074,0,0.042283,0.042283,0,0,0.014799,0,0,0,0,0,0.16702,0.040169,0,0.12051,0.029598,0.019027,0.078224,0.057082,0.019027,0.090909,0,0.0042283,0.0084567,0,0,6.3256,2.7907,0.13108
1,121,371,0,0,0.0053908,0.013477,1.5175,0.33693,0,0.0080863,0,0.12938,0,0,0,0.67385,0.02965,0.032345,0.024259,0.0026954,0,0.043127,0,0.053908,0,0,0,0.086253,0.15364,0,0.075472,0.026954,0.0053908,0.016173,0.016173,0,0.040431,0,0.0053908,0.0026954,0.0026954,0.0026954,0.048518,0.061995,0.19407
1,122,985,0,0,0.0040609,0.0030457,0.60102,0.23046,0.031472,0.047716,0,0.017259,0,0,0,0.20102,0.04264,0.0060914,0,0.0030457,0,0.0020305,0,0,0,0.038579,0,0.0040609,0.26091,0,0,0,0.0010152,0.0030457,0.0060914,0,0,0,0.013198,0.013198,0,0,0.014213,0.033503,0.26091
1,123,450,0,0,0,0.0022222,1.3911,0.4,0,0,0,0.042222,0.0044444,0,0,0.35111,0,0.013333,0.037778,0,0,0.042222,0,0.38222,0,0.042222,0,0.04,0.14222,0,0.0066667,0.0066667,0.0066667,0.022222,0.0088889,0,0.13556,0,0.035556,0.011111,0,0,0.015556,0.013333,0.27778
1,124,686,0,0,0.0087464,0.010204,1.1618,0.29446,0,0,0,0.33965,0.030612,0,0,1.5321,0,0.062682,0.071429,0.033528,0,0,0,0,0,0,0,0.24344,0.08309,0,0.026239,0.039359,0.01895,0.078717,0.034985,0.0072886,0.058309,0,0.014577,0.0087464,0,0.0072886,0.014577,0.043732,0.1414
1,125,1510,0,0,0.002649,0.002649,0.49205,0.21325,0.018543,0.0099338,0,0.0072848,0,0,0,0.10993,0.029139,0.011258,0.0086093,0.018543,0,0,0,0.0092715,0,0.030464,0,0.0066225,0.26887,0,0.0019868,0.0013245,0.0033113,0.0019868,0.0092715,0,0,0,0.007947,0.011921,0,0,0.013907,0.023841,0.26887
1,126,2513,0,0,0.0079586,0.0043772,1.8707,0.49065,0.16156,0.0079586,0,0.083168,0.011142,0,0,0.55472,0.014723,0.13808,0.046558,0.11142,0,0.20493,0,0,0.011142,0.0047752,0.05969,0.17827,0.27696,0.20971,0.042579,0.022682,0.0095503,0.053323,0.058098,0.035018,0,0,0.031834,0.018305,0.014723,0.022682,0.16952,0.054914,0.48667
1,127,784,0,0,0.0063776,0.002551,1.3227,0.44898,0.56888,0,0,0.033163,0.040816,0,0,0.1199,0.022959,0.0089286,0.034439,0.081633,0,0,0,0.16071,0,0.048469,0,0.029337,0.1875,0,0.038265,0.002551,0.005102,0.014031,0.028061,0,0.066327,0,0.024235,0.01148,0.0038265,0,0.021684,0.020408,0.25383
1,128,865,0,0,0.0092486,0.0023121,1.3676,0.41503,0,0,0,0.040462,0,0,0,0.3815,0.06474,0.018497,0.028902,0,0,0,0,0,0,0.049711,0,0.045087,0.23006,0.023121,0.0011561,0.0092486,0.0023121,0.025434,0.018497,0,0,0,0.0092486,0.010405,0,0,0.12948,0.080925,0.25318
1,129,939,0,0,0.0053248,0.0021299,1.0394,0.3525,0.19276,0,0,0.043663,0,0,0,0.40682,0,0.093717,0.0095847,0.053248,0,0.082002,0,0,0,0,0.025559,0.11076,0.14803,0.12141,0.01065,0.011715,0.0085197,0.035144,0.024494,0.020234,0,0,0.020234,0.0095847,0,0,0.085197,0.030884,0.26944
1,130,785,0,0,0.0063694,0.0038217,1.3936,0.67516,0.10573,0.052229,0,0.038217,0.02293,0,0,0.14395,0,0.073885,0.059873,0.048408,0,0.089172,0,0.0038217,0,0,0.030573,0.092994,0.14395,0.10955,0.017834,0,0.0050955,0.011465,0.016561,0,0,0,0.012739,0.0089172,0.077707,0.0012739,0.090446,0.015287,0.2535
1,131,341,0,0,0.0058651,0.0029326,1.3079,0.35484,0,0,0,0.15543,0,0,0,1.0411,0,0.10557,0.041056,0.0087977,0,0.076246,0,0,0,0,0,0.18475,0.18475,0.099707,0.038123,0.049853,0.017595,0.090909,0.041056,0.01173,0.014663,0,0.0087977,0.0087977,0,0,0.070381,0.02346,0.29912
1,132,822,0,0,0.0085158,0.0012165,0.809,0.28832,0.062044,0,0,0.012165,0,0,0,0.10097,0.025547,0.0036496,0.0036496,0.13382,0,0.013382,0,0,0,0.093674,0,0.013382,0.25547,0,0.0060827,0,0.0060827,0.0072993,0.015815,0,0,0,0.017032,0.010949,0,0,0.0085158,0.013382,0.25547
1,133,346,0,0,0.0028902,0.0086705,0.75434,0.23699,0.14162,0,0,0.063584,0.037572,0,0,0.40751,0,0.11561,0,0,0,0.066474,0,0,0,0,0,0.11561,0.19653,0.10405,0.023121,0.0057803,0,0.034682,0.034682,0.0057803,0,0,0.0086705,0.017341,0,0,0.066474,0.023121,0.30058
1,134,363,0,0,0.0027548,0.0082645,0.7438,0.28926,0.19284,0,0,0.030303,0,0,0,0.31405,0.16529,0.0055096,0,0,0,0.024793,0,0,0,0.049587,0,0.055096,0.24793,0.049587,0.011019,0,0.0027548,0.024793,0.011019,0,0,0,0.0082645,0.019284,0,0,0.022039,0.027548,0.29752
1,135,671,0,0,0.0074516,0.0044709,0.87183,0.38152,0.028316,0,0,0.038748,0,0,0,0.33234,0.043219,0.016393,0,0,0,0.037258,0,0.032787,0,0.041729,0,0.026826,0.25186,0,0.0029806,0.0089419,0.0074516,0.019374,0.016393,0,0,0,0.0089419,0.0089419,0,0,0.010432,0.022355,0.25186
1,136,705,0,0,0.0056738,0,1.227,0.32482,0,0,0,0.15177,0,0,0,0.91348,0.055319,0.059574,0.065248,0.0014184,0,0.056738,0,0.049645,0,0.043972,0,0.1234,0.23262,0,0.029787,0.02695,0.0042553,0.065248,0.02695,0.0014184,0.0085106,0,0.0099291,0.012766,0.0014184,0,0.14894,0.066667,0.24113
1,137,770,0,0,0.0064935,0.0025974,0.94545,0.33377,0.1013,0,0,0.092208,0,0,0,0.55455,0,0.08961,0.015584,0.031169,0,0.081818,0,0,0,0,0.027273,0.092208,0.14286,0.11299,0.031169,0.019481,0.0038961,0.044156,0.016883,0.022078,0,0,0.011688,0.0090909,0.0012987,0,0.053247,0.028571,0.25584
1,138,782,0,0,0.0063939,0.0089514,4.1969,4.1662,1.7199,0.015345,0.0089514,0.021739,0,0,0,0.030691,0.034527,0.0051151,0.065217,0.042199,0,0.17775,0,0.026854,0.01023,0.057545,0.0038363,0.0012788,0.20332,0.019182,0,0,0,0.0051151,0.011509,0.014066,0,0,0.0076726,0.015345,0.026854,0,11.941,7.4437,0.22251
